run,ticket_id,identical,verdict,order1,order2,position_consistent,delta_cosine,expected_class,expected_team
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1100,False,-1,A,B,True,-0.03456658124923706,offboarding,(LF) IT Office Access Italy
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1136,False,0,B,TIE,False,0.00500178337097168,offboarding,(LF) IT Office Access Italy
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1137,False,0,A,A,False,0.10908913612365723,offboarding,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1159,False,0,TIE,TIE,True,-0.06968969106674194,other,(GI-UX) Account Management
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1187,False,0,B,TIE,False,0.09708148241043091,enterprise_systems,(GI-IaaS) Admin - Local IT purchase
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1212,False,0,B,B,False,-0.0029985904693603516,admin_rights,(GI-CF) Robot Process Automation
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1248,False,0,TIE,TIE,True,-0.01466706395149231,software_support,(GI-UX) Office365 & MS-Teams
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1253,False,1,B,A,True,-0.04169589281082153,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1265,False,0,TIE,A,False,0.10505679249763489,other,(GI-SaaS) Salesforce
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1266,False,0,TIE,TIE,True,0.008344709873199463,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1330,False,1,B,A,True,-0.025223970413208008,project_tools,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1364,False,1,B,A,True,-0.021515443921089172,software_support,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1414,False,-1,A,B,True,-0.1990693211555481,onboarding,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1443,False,0,TIE,B,False,0.2230021357536316,other,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1490,False,0,TIE,TIE,True,-0.012627720832824707,vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)"
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1507,False,1,B,A,True,0.10830521583557129,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1543,False,1,B,A,True,0.04342007637023926,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1578,False,-1,A,B,True,-0.19454355537891388,other,(GI-SaaS) Salesforce
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-183,False,0,B,TIE,False,0.050896644592285156,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-192,False,-1,A,B,True,0.1565185785293579,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-201,False,1,B,A,True,0.330607071518898,email_support,(GI-UX) Unified Communication
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-206,False,1,B,A,True,0.12527650594711304,other,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-265,False,0,B,TIE,False,-0.02829277515411377,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-280,False,0,TIE,B,False,0.059450626373291016,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-287,False,0,TIE,TIE,True,-0.014933794736862183,software_support,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-295,False,0,B,TIE,False,0.00846165418624878,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-296,False,0,B,B,False,0.04759979248046875,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-301,False,-1,A,B,True,0.02962210774421692,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-377,False,0,TIE,TIE,True,-0.012654483318328857,software_support,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-412,False,0,TIE,TIE,True,0.030413329601287842,onboarding,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-424,False,0,TIE,B,False,-0.0835498571395874,offboarding,(LF) IT Office Access Italy
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-429,False,0,TIE,TIE,True,-0.0805811882019043,other,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-43,False,0,TIE,TIE,True,-0.0010715723037719727,software_support,(GI-UX) Windows
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-439,False,1,B,A,True,0.08782535791397095,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-443,False,1,B,A,True,-0.26564353704452515,software_support,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-447,False,0,TIE,TIE,True,-0.033841729164123535,other,(GI-UX) Office365 & MS-Teams
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-457,False,0,TIE,TIE,True,0.17708873748779297,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-461,False,-1,A,B,True,-0.16294962167739868,offboarding,(LF) IT Office Access Italy
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-50,False,-1,A,B,True,0.022290289402008057,vpn_access,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-500,False,0,TIE,TIE,True,-0.023564159870147705,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-53,False,0,TIE,TIE,True,-0.015418052673339844,software_license,(GI-IaaS) Admin - License & Asset Management
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-535,False,0,B,B,False,-0.042225420475006104,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-567,False,0,B,TIE,False,0.04003936052322388,software_license,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-598,False,0,TIE,TIE,True,-0.02772355079650879,onboarding,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-64,False,0,TIE,TIE,True,0.03380101919174194,email_support,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-642,False,0,TIE,TIE,True,-0.03126710653305054,other,(BF) Information Security Office
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-659,False,0,B,B,False,-0.06411778926849365,admin_rights,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-676,False,1,B,A,True,0.051794469356536865,other,(GI-CyberSec) Cybersecurity
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-728,False,1,B,A,True,0.14211654663085938,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-747,False,0,TIE,TIE,True,0.035217657685279846,other,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-770,False,0,TIE,TIE,True,-0.01782912015914917,software_license,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-779,False,0,TIE,B,False,-0.20785021781921387,onboarding,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-831,False,0,A,TIE,False,0.013528823852539062,hr_tools,(GI-SaaS) Salesforce
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-835,False,0,B,TIE,False,0.0365409255027771,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-889,False,0,B,B,False,-0.09925198554992676,admin_rights,(GI-CF) Robot Process Automation
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-916,False,0,TIE,TIE,True,0.030464529991149902,vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)"
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-927,False,-1,A,B,True,0.017790526151657104,other,"(GI-IaaS) Network Cloud (Azure, Remote Access)"
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-94,False,0,TIE,TIE,True,0.007973968982696533,collaboration,(GI-UX) Account Management
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-96,False,1,B,A,True,-0.024744510650634766,hardware_support,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-961,False,0,TIE,TIE,True,0.08271020650863647,other,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-962,False,0,TIE,TIE,True,0.04965782165527344,absence,(GI-SaaS) Salesforce
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-963,False,0,TIE,TIE,True,-0.07485726475715637,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-980,False,0,TIE,TIE,True,0.17180317640304565,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-996,False,0,TIE,TIE,True,0.01569145917892456,vpn_access,(GI-UX) Network Access
